,STATION,STATION_NAME,LATITUDE,LONGITUDE,DATETIME,HOURLYPrecip
16252,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 07:51:00,0.05
16253,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 08:49:00,0.0
16254,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 08:51:00,0.05
16255,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 08:58:00,0.05
16256,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 09:49:00,0.0
16257,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 09:51:00,0.05
16258,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 10:00:00,0.0
16259,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 10:51:00,0.05
16260,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 11:39:00,0.02
16261,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 11:46:00,0.03
16262,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 11:51:00,0.03
16263,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 12:32:00,0.02
16264,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 12:51:00,0.05
16265,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 13:00:00,0.0
16266,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 13:51:00,0.06
16267,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 14:31:00,0.03
16268,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 14:51:00,0.02
16269,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 15:08:00,0.05
16270,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 15:51:00,0.13
16271,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 16:00:00,0.0
16272,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 16:08:00,0.03
16273,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 16:49:00,0.0
16274,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 16:51:00,0.05
16275,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 17:49:00,0.0
16276,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 17:51:00,0.0
16277,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 17:58:00,0.0
16278,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 18:51:00,0.02
16279,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 19:00:00,0.0
16280,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 19:35:00,0.01
16281,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 19:51:00,0.01
16282,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 20:51:00,0.0
16283,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 21:41:00,0.0
16284,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 21:49:00,0.0
16285,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 21:51:00,0.0
16286,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 22:00:00,0.0
16287,WBAN:14732,LA GUARDIA AIRPORT NY US,40.7792,-73.88,2017-01-03 22:07:00,0.0
